StoreKey,ProductKey,PromotionKey,CurrencyKey,CustomerKey,OrderDateKey,Order Date,Delivery Date,Order Number,Order Line Number,Quantity,Unit Price,Unit Discount,Unit Cost,Net Price
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-23T00:00:00,200809155CS634,1320,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-24T00:00:00,200809155CS634,1321,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-26T00:00:00,200809155CS634,1323,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-21T00:00:00,200809155CS634,1324,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-22T00:00:00,200809155CS634,1325,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-23T00:00:00,200809155CS634,1326,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-25T00:00:00,200809155CS634,1328,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-26T00:00:00,200809155CS634,1329,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-21T00:00:00,200809155CS634,1330,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-22T00:00:00,200809155CS634,1331,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-24T00:00:00,200809155CS634,1333,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-25T00:00:00,200809155CS634,1334,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-26T00:00:00,200809155CS634,1335,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-21T00:00:00,200809155CS634,1336,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-23T00:00:00,200809155CS634,1338,1,4.74,0,2.42,4.74
307,2508,1,1,19105,20080915,2008-09-15T00:00:00,2008-09-24T00:00:00,200809155CS634,1339,1,4.74,0,2.42,4.74
307,2167,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-28T00:00:00,200809178CS634,343,1,163,0,83.1,163
307,2167,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809178CS634,344,1,163,0,83.1,163
307,2167,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-24T00:00:00,200809178CS634,345,1,163,0,83.1,163
307,2167,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809178CS634,347,1,163,0,83.1,163
307,2417,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-25T00:00:00,200809178CS634,348,1,73.99,0,34.03,73.99
307,2417,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809178CS634,349,1,73.99,0,34.03,73.99
307,2417,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-27T00:00:00,200809178CS634,350,1,73.99,0,34.03,73.99
307,2417,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809178CS634,352,1,73.99,0,34.03,73.99
307,2417,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-24T00:00:00,200809178CS634,353,1,73.99,0,34.03,73.99
307,2417,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-25T00:00:00,200809178CS634,354,1,73.99,0,34.03,73.99
307,2417,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809178CS634,355,1,73.99,0,34.03,73.99
307,2417,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-28T00:00:00,200809178CS634,357,1,73.99,0,34.03,73.99
307,2063,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809178CS634,358,1,179.99,0,82.77,179.99
307,2063,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-24T00:00:00,200809178CS634,359,1,179.99,0,82.77,179.99
307,2063,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809178CS634,361,1,179.99,0,82.77,179.99
307,2063,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-27T00:00:00,200809178CS634,362,1,179.99,0,82.77,179.99
307,2063,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-28T00:00:00,200809178CS634,363,1,179.99,0,82.77,179.99
307,2063,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809178CS634,364,1,179.99,0,82.77,179.99
307,2063,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-25T00:00:00,200809178CS634,366,1,179.99,0,82.77,179.99
307,2063,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809178CS634,367,1,179.99,0,82.77,179.99
307,413,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-27T00:00:00,200809173CS634,234,1,599,0,275.46,599
307,413,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-28T00:00:00,200809173CS634,235,1,599,0,275.46,599
307,413,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-24T00:00:00,200809173CS634,237,1,599,0,275.46,599
307,413,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-25T00:00:00,200809173CS634,238,1,599,0,275.46,599
307,413,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809173CS634,239,1,599,0,275.46,599
307,413,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-27T00:00:00,200809173CS634,240,1,599,0,275.46,599
307,413,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809173CS634,242,1,599,0,275.46,599
307,413,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-24T00:00:00,200809173CS634,243,1,599,0,275.46,599
307,1164,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809174CS634,256,1,180,0,91.77,180
307,1164,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-28T00:00:00,200809174CS634,258,1,180,0,91.77,180
307,1164,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809174CS634,259,1,180,0,91.77,180
307,1164,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-24T00:00:00,200809174CS634,260,1,180,0,91.77,180
307,1164,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-25T00:00:00,200809174CS634,261,1,180,0,91.77,180
307,1164,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-27T00:00:00,200809174CS634,263,1,180,0,91.77,180
307,1164,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-28T00:00:00,200809174CS634,264,1,180,0,91.77,180
307,1164,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809174CS634,265,1,180,0,91.77,180
307,1018,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809174CS634,266,1,188,0,86.45,188
307,1018,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-27T00:00:00,200809174CS634,267,1,188,0,86.45,188
307,1018,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809174CS634,269,1,188,0,86.45,188
307,1018,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-24T00:00:00,200809174CS634,270,1,188,0,86.45,188
307,1018,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-25T00:00:00,200809174CS634,271,1,188,0,86.45,188
307,1018,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809174CS634,272,1,188,0,86.45,188
307,1018,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-28T00:00:00,200809174CS634,274,1,188,0,86.45,188
307,1018,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809174CS634,275,1,188,0,86.45,188
307,1568,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-28T00:00:00,200809175CS634,93,1,280,0,128.76,280
307,1568,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809175CS634,94,1,280,0,128.76,280
307,1568,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-25T00:00:00,200809175CS634,96,1,280,0,128.76,280
307,1568,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809175CS634,97,1,280,0,128.76,280
307,1568,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-27T00:00:00,200809175CS634,98,1,280,0,128.76,280
307,1568,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-28T00:00:00,200809175CS634,99,1,280,0,128.76,280
307,2240,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-18T00:00:00,200809118CS634,581,1,268.5,0,123.47,268.5
307,2240,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809118CS634,582,1,268.5,0,123.47,268.5
307,2240,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809118CS634,583,1,268.5,0,123.47,268.5
307,354,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809113CS634,395,1,382.95,0,195.24,382.95
307,354,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809113CS634,396,1,382.95,0,195.24,382.95
307,354,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-22T00:00:00,200809113CS634,398,1,382.95,0,195.24,382.95
307,354,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-17T00:00:00,200809113CS634,399,1,382.95,0,195.24,382.95
307,354,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-18T00:00:00,200809113CS634,400,1,382.95,0,195.24,382.95
307,354,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809113CS634,401,1,382.95,0,195.24,382.95
307,354,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-21T00:00:00,200809113CS634,403,1,382.95,0,195.24,382.95
307,354,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-22T00:00:00,200809113CS634,404,1,382.95,0,195.24,382.95
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-17T00:00:00,200809113CS634,405,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-18T00:00:00,200809113CS634,406,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809113CS634,407,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809113CS634,408,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-22T00:00:00,200809113CS634,410,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-17T00:00:00,200809113CS634,411,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-18T00:00:00,200809113CS634,412,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809113CS634,413,1,679,0,224.97,679
307,1154,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-17T00:00:00,200809114CS634,254,1,998,0,330.66,998
307,1154,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-18T00:00:00,200809114CS634,255,1,998,0,330.66,998
307,1154,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809114CS634,257,1,998,0,330.66,998
307,1154,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-21T00:00:00,200809114CS634,258,1,998,0,330.66,998
307,1154,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-22T00:00:00,200809114CS634,259,1,998,0,330.66,998
307,1154,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-17T00:00:00,200809114CS634,260,1,998,0,330.66,998
307,1154,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809114CS634,262,1,998,0,330.66,998
307,1154,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809114CS634,263,1,998,0,330.66,998
307,2375,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-18T00:00:00,200809118CS634,584,1,109.99,0,56.08,109.99
307,2375,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809118CS634,586,1,109.99,0,56.08,109.99
307,2375,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-21T00:00:00,200809118CS634,587,1,109.99,0,56.08,109.99
307,2375,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-22T00:00:00,200809118CS634,588,1,109.99,0,56.08,109.99
307,2375,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-17T00:00:00,200809118CS634,589,1,109.99,0,56.08,109.99
307,2375,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809118CS634,591,1,109.99,0,56.08,109.99
307,2375,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809118CS634,592,1,109.99,0,56.08,109.99
307,2375,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-21T00:00:00,200809118CS634,593,1,109.99,0,56.08,109.99
307,951,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-21T00:00:00,200809114CS634,265,1,281,0,143.26,281
307,951,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-22T00:00:00,200809114CS634,266,1,281,0,143.26,281
307,951,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-17T00:00:00,200809114CS634,267,1,281,0,143.26,281
307,951,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-18T00:00:00,200809114CS634,268,1,281,0,143.26,281
307,951,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809114CS634,270,1,281,0,143.26,281
307,951,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-21T00:00:00,200809114CS634,271,1,281,0,143.26,281
307,951,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-22T00:00:00,200809114CS634,272,1,281,0,143.26,281
307,951,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-17T00:00:00,200809114CS634,273,1,281,0,143.26,281
307,1568,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-24T00:00:00,200809175CS634,101,1,280,0,128.76,280
307,1568,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-25T00:00:00,200809175CS634,102,1,280,0,128.76,280
307,1241,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-23T00:00:00,200809174CS634,276,1,856,0,393.64,856
307,1241,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-24T00:00:00,200809174CS634,277,1,856,0,393.64,856
307,1241,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-25T00:00:00,200809174CS634,278,1,856,0,393.64,856
307,1241,1,1,19105,20080917,2008-09-17T00:00:00,2008-09-26T00:00:00,200809174CS634,279,1,856,0,393.64,856
307,1412,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809185CS634,786,1,289,0,132.9,289
307,1412,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-29T00:00:00,200809185CS634,787,1,289,0,132.9,289
307,1412,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-24T00:00:00,200809185CS634,788,1,289,0,132.9,289
307,1412,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-26T00:00:00,200809185CS634,790,1,289,0,132.9,289
307,1412,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-27T00:00:00,200809185CS634,791,1,289,0,132.9,289
307,1412,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809185CS634,792,1,289,0,132.9,289
307,1412,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-29T00:00:00,200809185CS634,793,1,289,0,132.9,289
307,2056,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-26T00:00:00,200809188CS634,469,1,199.99,0,91.97,199.99
307,2056,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809188CS634,471,1,199.99,0,91.97,199.99
307,2056,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-29T00:00:00,200809188CS634,472,1,199.99,0,91.97,199.99
307,2056,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-24T00:00:00,200809188CS634,473,1,199.99,0,91.97,199.99
307,2056,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-25T00:00:00,200809188CS634,474,1,199.99,0,91.97,199.99
307,2056,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-27T00:00:00,200809188CS634,476,1,199.99,0,91.97,199.99
307,2056,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809188CS634,477,1,199.99,0,91.97,199.99
307,2056,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-29T00:00:00,200809188CS634,478,1,199.99,0,91.97,199.99
307,881,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-25T00:00:00,200809183CS634,477,1,13,0,6.63,13
307,881,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-27T00:00:00,200809183CS634,479,1,13,0,6.63,13
307,881,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809183CS634,480,1,13,0,6.63,13
307,881,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-29T00:00:00,200809183CS634,481,1,13,0,6.63,13
307,881,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-24T00:00:00,200809183CS634,482,1,13,0,6.63,13
307,881,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-26T00:00:00,200809183CS634,484,1,13,0,6.63,13
307,881,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-27T00:00:00,200809183CS634,485,1,13,0,6.63,13
307,881,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809183CS634,486,1,13,0,6.63,13
307,1084,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809184CS634,457,1,646,0,214.03,646
307,1084,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-29T00:00:00,200809184CS634,458,1,646,0,214.03,646
307,1084,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-24T00:00:00,200809184CS634,459,1,646,0,214.03,646
307,1084,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-26T00:00:00,200809184CS634,461,1,646,0,214.03,646
307,1084,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-27T00:00:00,200809184CS634,462,1,646,0,214.03,646
307,1084,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809184CS634,463,1,646,0,214.03,646
307,1084,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-29T00:00:00,200809184CS634,464,1,646,0,214.03,646
307,1084,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-25T00:00:00,200809184CS634,466,1,646,0,214.03,646
307,1020,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809184CS634,467,1,290,0,96.08,290
307,1020,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-29T00:00:00,200809184CS634,468,1,290,0,96.08,290
307,1020,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-25T00:00:00,200809184CS634,470,1,290,0,96.08,290
307,1020,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-26T00:00:00,200809184CS634,471,1,290,0,96.08,290
307,1020,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-27T00:00:00,200809184CS634,472,1,290,0,96.08,290
307,1020,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-28T00:00:00,200809184CS634,473,1,290,0,96.08,290
307,1020,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-24T00:00:00,200809184CS634,475,1,290,0,96.08,290
307,1020,1,1,19105,20080918,2008-09-18T00:00:00,2008-09-25T00:00:00,200809184CS634,476,1,290,0,96.08,290
307,985,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-30T00:00:00,200809194CS634,283,1,231,0,76.53,231
307,985,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-26T00:00:00,200809194CS634,285,1,231,0,76.53,231
307,985,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-27T00:00:00,200809194CS634,286,1,231,0,76.53,231
307,985,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809194CS634,287,1,231,0,76.53,231
307,985,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-29T00:00:00,200809194CS634,288,1,231,0,76.53,231
307,985,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-25T00:00:00,200809194CS634,290,1,231,0,76.53,231
307,985,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-26T00:00:00,200809194CS634,291,1,231,0,76.53,231
307,985,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-27T00:00:00,200809194CS634,292,1,231,0,76.53,231
307,2145,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-30T00:00:00,200809198CS634,657,1,129.9,0,66.23,129.9
307,2145,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-26T00:00:00,200809198CS634,659,1,129.9,0,66.23,129.9
307,2145,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-27T00:00:00,200809198CS634,660,1,129.9,0,66.23,129.9
307,2145,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809198CS634,661,1,129.9,0,66.23,129.9
307,2145,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-29T00:00:00,200809198CS634,662,1,129.9,0,66.23,129.9
307,2145,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-25T00:00:00,200809198CS634,664,1,129.9,0,66.23,129.9
307,2145,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-26T00:00:00,200809198CS634,665,1,129.9,0,66.23,129.9
307,2145,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-27T00:00:00,200809198CS634,666,1,129.9,0,66.23,129.9
307,205,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-26T00:00:00,200809192CS634,131,1,599,0,275.46,599
307,205,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809192CS634,133,1,599,0,275.46,599
307,205,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-29T00:00:00,200809192CS634,134,1,599,0,275.46,599
307,205,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-30T00:00:00,200809192CS634,135,1,599,0,275.46,599
307,205,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-25T00:00:00,200809192CS634,136,1,599,0,275.46,599
307,205,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-27T00:00:00,200809192CS634,138,1,599,0,275.46,599
307,205,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809192CS634,139,1,599,0,275.46,599
307,205,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-29T00:00:00,200809192CS634,140,1,599,0,275.46,599
307,2453,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809198CS634,667,1,29.99,0,15.29,29.99
307,2453,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-29T00:00:00,200809198CS634,668,1,29.99,0,15.29,29.99
307,2453,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-30T00:00:00,200809198CS634,669,1,29.99,0,15.29,29.99
307,2453,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-26T00:00:00,200809198CS634,671,1,29.99,0,15.29,29.99
307,2453,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-27T00:00:00,200809198CS634,672,1,29.99,0,15.29,29.99
307,2453,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809198CS634,673,1,29.99,0,15.29,29.99
307,2453,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-29T00:00:00,200809198CS634,674,1,29.99,0,15.29,29.99
307,2453,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-25T00:00:00,200809198CS634,676,1,29.99,0,15.29,29.99
307,2356,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-26T00:00:00,200809198CS634,678,1,459.99,0,211.53,459.99
307,2356,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-27T00:00:00,200809198CS634,679,1,459.99,0,211.53,459.99
307,2356,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809198CS634,680,1,459.99,0,211.53,459.99
307,2356,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-29T00:00:00,200809198CS634,681,1,459.99,0,211.53,459.99
307,2356,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-25T00:00:00,200809198CS634,683,1,459.99,0,211.53,459.99
307,2356,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-26T00:00:00,200809198CS634,684,1,459.99,0,211.53,459.99
307,2356,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-27T00:00:00,200809198CS634,685,1,459.99,0,211.53,459.99
307,2356,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809198CS634,686,1,459.99,0,211.53,459.99
307,759,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809193CS634,286,1,11.9,0,6.07,11.9
307,759,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-29T00:00:00,200809193CS634,287,1,11.9,0,6.07,11.9
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809113CS634,415,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809113CS634,416,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-21T00:00:00,200809113CS634,417,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-22T00:00:00,200809113CS634,418,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-18T00:00:00,200809113CS634,420,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809113CS634,421,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809113CS634,422,1,679,0,224.97,679
307,492,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-21T00:00:00,200809113CS634,423,1,679,0,224.97,679
307,1594,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-21T00:00:00,200809116CS634,74,1,9.99,0,5.09,9.99
307,1594,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-22T00:00:00,200809116CS634,75,1,9.99,0,5.09,9.99
307,1594,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-18T00:00:00,200809116CS634,77,1,9.99,0,5.09,9.99
307,1594,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-19T00:00:00,200809116CS634,78,1,9.99,0,5.09,9.99
307,1594,1,1,19105,20080911,2008-09-11T00:00:00,2008-09-20T00:00:00,200809116CS634,79,1,9.99,0,5.09,9.99
307,759,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-25T00:00:00,200809193CS634,289,1,11.9,0,6.07,11.9
307,759,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-26T00:00:00,200809193CS634,290,1,11.9,0,6.07,11.9
307,759,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-27T00:00:00,200809193CS634,291,1,11.9,0,6.07,11.9
307,759,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-28T00:00:00,200809193CS634,292,1,11.9,0,6.07,11.9
307,759,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-30T00:00:00,200809193CS634,294,1,11.9,0,6.07,11.9
307,759,1,1,19105,20080919,2008-09-19T00:00:00,2008-09-25T00:00:00,200809193CS634,295,1,11.9,0,6.07,11.9
